"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19993212,332802,12829,"ms069_unnamed hydric soils (133dr)_0_10_sweatman fine sandy loam, 12 to 30 percent slopes, eroded_c59k_0",1533581,12829,332802,185079,10,"MS"
19993215,332803,12829,"ms069_unnamed hydric soils (133dr)_0_10_wilcox silty clay loam, 1 to 3 percent slopes_c59l_0",1533588,12829,332803,185080,10,"MS"
19993214,332803,12829,"ms069_wilcox_1_90_wilcox silty clay loam, 1 to 3 percent slopes_c59l_0",386675,12829,332803,185080,90,"MS"
19993216,332804,12829,"ms069_sweatman_1_37_wilcox-sweatman association, 8 to 17 percent slopes_c59m_0",386679,12829,332804,185081,37,"MS"
19993217,332804,12829,"ms069_wilcox_1_50_wilcox-sweatman association, 8 to 17 percent slopes_c59m_0",386678,12829,332804,185081,50,"MS"
19993218,332804,12829,"ms069_unnamed hydric soils (133dr)_0_5_wilcox-sweatman association, 8 to 17 percent slopes_c59m_0",1533590,12829,332804,185081,5,"MS"
19993220,332805,12829,"ms069_wilcox_1_90_wilcox silty clay loam, 1 to 2 percent slopes_c59n_0",386682,12829,332805,185082,90,"MS"
19993219,332805,12829,"ms069_unnamed hydric soils (133de)_0_10_wilcox silty clay loam, 1 to 2 percent slopes_c59n_0",1533600,12829,332805,185082,10,"MS"
19993634,332806,12829,"ms069_wilcox_1_90_wilcox silty clay loam, 2 to 5 percent slopes_c59p_0",386683,12829,332806,185083,90,"MS"
19993635,332808,12829,"ms069_wilcox_1_90_wilcox silty clay loam, 8 to 17 percent slopes, eroded_c59r_0",386685,12829,332808,185085,90,"MS"
19993636,332808,12829,"ms069_unnamed hydric soils (133dr)_0_10_wilcox silty clay loam, 8 to 17 percent slopes, eroded_c59r_0",1533587,12829,332808,185085,10,"MS"
19993637,1482976,12829,"ms069_water_1_100_water_1ls4y_0",1372975,12829,1482976,483326,100,"MS"
19993490,332790,12829,"ms069_sweatman_1_46_sweatman-smithdale association, 12 to 35 percent slopes_2shss_0",2327542,12829,2577209,667463,46,"MS"
19993489,332790,12829,"ms069_ora_0_6_sweatman-smithdale association, 12 to 35 percent slopes_2shss_0",2327545,12829,2577209,667463,6,"MS"
19993492,332790,12829,"ms069_mantachie_0_2_sweatman-smithdale association, 12 to 35 percent slopes_2shss_0",2327546,12829,2577209,667463,2,"MS"
19993488,332790,12829,"ms069_ruston_0_6_sweatman-smithdale association, 12 to 35 percent slopes_2shss_0",2327544,12829,2577209,667463,6,"MS"
19993491,332790,12829,"ms069_smithdale_1_40_sweatman-smithdale association, 12 to 35 percent slopes_2shss_0",2327543,12829,2577209,667463,40,"MS"
19993227,332760,12829,"ms069_okolona_0_4_kipling silty clay loam, 0 to 2 percent slopes_2shsy_0",2327569,12829,2577214,667469,4,"MS"
19993229,332760,12829,"ms069_freest_0_2_kipling silty clay loam, 0 to 2 percent slopes_2shsy_0",2327566,12829,2577214,667469,2,"MS"
19993230,332760,12829,"ms069_kipling_1_90_kipling silty clay loam, 0 to 2 percent slopes_2shsy_0",2327649,12829,2577214,667469,90,"MS"
19993228,332760,12829,"ms069_vaiden_0_4_kipling silty clay loam, 0 to 2 percent slopes_2shsy_0",2327651,12829,2577214,667469,4,"MS"
19993234,332761,12829,"ms069_okolona_0_4_kipling silty clay loam, 2 to 5 percent slopes, moderately eroded_2shsz_0",2408408,12829,2577215,667470,4,"MS"
19993231,332761,12829,"ms069_vaiden_0_4_kipling silty clay loam, 2 to 5 percent slopes, moderately eroded_2shsz_0",2408410,12829,2577215,667470,4,"MS"
19993232,332761,12829,"ms069_kipling_1_90_kipling silty clay loam, 2 to 5 percent slopes, moderately eroded_2shsz_0",2408409,12829,2577215,667470,90,"MS"
19993233,332761,12829,"ms069_freest_0_2_kipling silty clay loam, 2 to 5 percent slopes, moderately eroded_2shsz_0",2408407,12829,2577215,667470,2,"MS"
19993343,332807,12829,"ms069_kipling_0_5_wilcox silty clay loam, 5 to 8 percent slopes, moderately eroded_2shtq_0",2327660,12829,2577238,667493,5,"MS"
19993346,332807,12829,"ms069_wilcox_1_90_wilcox silty clay loam, 5 to 8 percent slopes, moderately eroded_2shtq_0",2327684,12829,2577238,667493,90,"MS"
19993344,332807,12829,"ms069_falkner_0_4_wilcox silty clay loam, 5 to 8 percent slopes, moderately eroded_2shtq_0",2327661,12829,2577238,667493,4,"MS"
19993345,332807,12829,"ms069_adaton_0_1_wilcox silty clay loam, 5 to 8 percent slopes, moderately eroded_2shtq_0",2327662,12829,2577238,667493,1,"MS"
19993351,332801,12829,"ms069_kinston_0_1_sweatman fine sandy loam, 8 to 15 percent slopes, moderately eroded_2shtr_0",2327679,12829,2577239,667494,1,"MS"
19993348,332801,12829,"ms069_sweatman_1_90_sweatman fine sandy loam, 8 to 15 percent slopes, moderately eroded_2shtr_0",2327670,12829,2577239,667494,90,"MS"
19993349,332801,12829,"ms069_smithdale_0_3_sweatman fine sandy loam, 8 to 15 percent slopes, moderately eroded_2shtr_0",2327676,12829,2577239,667494,3,"MS"
19993350,332801,12829,"ms069_luverne_0_4_sweatman fine sandy loam, 8 to 15 percent slopes, moderately eroded_2shtr_0",2327677,12829,2577239,667494,4,"MS"
19993347,332801,12829,"ms069_heidel_0_2_sweatman fine sandy loam, 8 to 15 percent slopes, moderately eroded_2shtr_0",2327678,12829,2577239,667494,2,"MS"
19993641,332799,12829,"ms069_heidel_0_2_sweatman fine sandy loam, 2 to 5 percent slopes, moderately eroded_2shtv_0",2327688,12829,2577242,667498,2,"MS"
19993643,332799,12829,"ms069_sweatman_1_90_sweatman fine sandy loam, 2 to 5 percent slopes, moderately eroded_2shtv_0",2327685,12829,2577242,667498,90,"MS"
19993644,332799,12829,"ms069_smithdale_0_3_sweatman fine sandy loam, 2 to 5 percent slopes, moderately eroded_2shtv_0",2327686,12829,2577242,667498,3,"MS"
19993645,332799,12829,"ms069_luverne_0_4_sweatman fine sandy loam, 2 to 5 percent slopes, moderately eroded_2shtv_0",2327687,12829,2577242,667498,4,"MS"
19993642,332799,12829,"ms069_kinston_0_1_sweatman fine sandy loam, 2 to 5 percent slopes, moderately eroded_2shtv_0",2327689,12829,2577242,667498,1,"MS"
19993500,332800,12829,"ms069_luverne_0_4_sweatman fine sandy loam, 5 to 8 percent slopes, moderately eroded_2shtw_0",2327692,12829,2577243,667499,4,"MS"
19993498,332800,12829,"ms069_sweatman_1_90_sweatman fine sandy loam, 5 to 8 percent slopes, moderately eroded_2shtw_0",2327690,12829,2577243,667499,90,"MS"
19993501,332800,12829,"ms069_heidel_0_2_sweatman fine sandy loam, 5 to 8 percent slopes, moderately eroded_2shtw_0",2327693,12829,2577243,667499,2,"MS"
19993499,332800,12829,"ms069_smithdale_0_3_sweatman fine sandy loam, 5 to 8 percent slopes, moderately eroded_2shtw_0",2327691,12829,2577243,667499,3,"MS"
19993502,332800,12829,"ms069_kinston_0_1_sweatman fine sandy loam, 5 to 8 percent slopes, moderately eroded_2shtw_0",2327694,12829,2577243,667499,1,"MS"
19993245,3121694,12829,"ms069_ochlockonee_0_5_mooreville, mantachie and kinston soils, 0 to 2 percent slopes, frequently flooded_2svnl_0",2710546,12829,2587650,670411,5,"MS"
19993242,3121694,12829,"ms069_kinston_1_25_mooreville, mantachie and kinston soils, 0 to 2 percent slopes, frequently flooded_2svnl_0",2208445,12829,2587650,670411,25,"MS"
19993244,3121694,12829,"ms069_alamuchee_0_5_mooreville, mantachie and kinston soils, 0 to 2 percent slopes, frequently flooded_2svnl_0",2710544,12829,2587650,670411,5,"MS"
19993241,3121694,12829,"ms069_mooreville_1_32_mooreville, mantachie and kinston soils, 0 to 2 percent slopes, frequently flooded_2svnl_0",2208443,12829,2587650,670411,32,"MS"
19993243,3121694,12829,"ms069_iuka_0_5_mooreville, mantachie and kinston soils, 0 to 2 percent slopes, frequently flooded_2svnl_0",2710547,12829,2587650,670411,5,"MS"
19993240,3121694,12829,"ms069_mantachie_1_28_mooreville, mantachie and kinston soils, 0 to 2 percent slopes, frequently flooded_2svnl_0",2208444,12829,2587650,670411,28,"MS"
19993503,332749,12829,"ms069_mantachie_0_3_bibb sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjl4_0",2394440,12829,2607755,700864,3,"MS"
19993506,332749,12829,"ms069_kirkville_0_2_bibb sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjl4_0",2265886,12829,2607755,700864,2,"MS"
19993504,332749,12829,"ms069_kinston_0_5_bibb sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjl4_0",2265898,12829,2607755,700864,5,"MS"
19993505,332749,12829,"ms069_bibb_1_90_bibb sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjl4_0",2265881,12829,2607755,700864,90,"MS"
19993509,332752,12829,"ms069_jena_1_30_daleville-jena association, 0 to 2 percent slopes, frequently flooded_2tjlg_0",2394442,12829,2607765,700873,30,"MS"
19993507,332752,12829,"ms069_quitman_0_7_daleville-jena association, 0 to 2 percent slopes, frequently flooded_2tjlg_0",2394451,12829,2607765,700873,7,"MS"
19993512,332752,12829,"ms069_daleville_1_48_daleville-jena association, 0 to 2 percent slopes, frequently flooded_2tjlg_0",2394441,12829,2607765,700873,48,"MS"
19993508,332752,12829,"ms069_kirkville_0_5_daleville-jena association, 0 to 2 percent slopes, frequently flooded_2tjlg_0",2394453,12829,2607765,700873,5,"MS"
19993511,332752,12829,"ms069_bibb_0_5_daleville-jena association, 0 to 2 percent slopes, frequently flooded_2tjlg_0",2394448,12829,2607765,700873,5,"MS"
19993510,332752,12829,"ms069_mantachie_0_5_daleville-jena association, 0 to 2 percent slopes, frequently flooded_2tjlg_0",2394449,12829,2607765,700873,5,"MS"
19993257,332758,12829,"ms069_bibb_0_3_jena fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjlm_0",2408251,12829,2607770,700876,3,"MS"
19993254,332758,12829,"ms069_jena_1_90_jena fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjlm_0",2408227,12829,2607770,700876,90,"MS"
19993255,332758,12829,"ms069_mantachie_0_3_jena fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjlm_0",2408248,12829,2607770,700876,3,"MS"
19993256,332758,12829,"ms069_kirkville_0_4_jena fine sandy loam, 0 to 2 percent slopes, occasionally flooded_2tjlm_0",2408250,12829,2607770,700876,4,"MS"
19994479,332810,12830,"ms071_jena_1_95_jena fine sandy loam, occasionally flooded_c59t_0",383378,12830,332810,183162,95,"MS"
19994478,332810,12830,"ms071_rosebloom_0_5_jena fine sandy loam, occasionally flooded_c59t_0",1468726,12830,332810,183162,5,"MS"
19993949,332815,12830,"ms071_rosebloom_0_3_arkabutla-chenneby association, frequently flooded_c59z_0",1345976,12830,332815,183167,3,"MS"
19993948,332815,12830,"ms071_chenneby_1_35_arkabutla-chenneby association, frequently flooded_c59z_0",383394,12830,332815,183167,35,"MS"
19993950,332815,12830,"ms071_arkabutla_1_45_arkabutla-chenneby association, frequently flooded_c59z_0",383393,12830,332815,183167,45,"MS"
19993952,332816,12830,"ms071_grenada_1_45_grenada-calloway association, frequently flooded_c5b0_0",383395,12830,332816,183168,45,"MS"
19993953,332816,12830,"ms071_calloway_1_20_grenada-calloway association, frequently flooded_c5b0_0",383396,12830,332816,183168,20,"MS"
19993951,332816,12830,"ms071_rosebloom_0_3_grenada-calloway association, frequently flooded_c5b0_0",1345980,12830,332816,183168,3,"MS"
19994480,332821,12830,"ms071_maben_1_40_maben-smithdale-tippah association, hilly_c5b5_0",383397,12830,332821,183169,40,"MS"
19994483,332821,12830,"ms071_rosebloom_0_3_maben-smithdale-tippah association, hilly_c5b5_0",1468729,12830,332821,183169,3,"MS"
19994481,332821,12830,"ms071_smithdale_1_25_maben-smithdale-tippah association, hilly_c5b5_0",383398,12830,332821,183169,25,"MS"
19994482,332821,12830,"ms071_tippah_1_25_maben-smithdale-tippah association, hilly_c5b5_0",383399,12830,332821,183169,25,"MS"
19993945,332824,12830,"ms071_rosebloom_0_5_lexington silt loam, 5 to 8 percent slopes, severely eroded_c5b8_0",1468718,12830,332824,183148,5,"MS"
19993944,332824,12830,"ms071_lexington_1_95_lexington silt loam, 5 to 8 percent slopes, severely eroded_c5b8_0",383357,12830,332824,183148,95,"MS"
19993946,332825,12830,"ms071_rosebloom_0_5_lexington silt loam, 8 to 15 percent slopes, severely eroded_c5b9_0",1468719,12830,332825,183149,5,"MS"
19993947,332825,12830,"ms071_lexington_1_95_lexington silt loam, 8 to 15 percent slopes, severely eroded_c5b9_0",383358,12830,332825,183149,95,"MS"
19994604,332826,12830,"ms071_ochlockonee_1_40_ochlockonee-bruno association, frequently flooded_c5bb_0",383402,12830,332826,183170,40,"MS"
19994603,332826,12830,"ms071_bruno_1_20_ochlockonee-bruno association, frequently flooded_c5bb_0",383403,12830,332826,183170,20,"MS"
19994602,332826,12830,"ms071_rosebloom_0_3_ochlockonee-bruno association, frequently flooded_c5bb_0",1345992,12830,332826,183170,3,"MS"
19994484,332827,12830,"ms071_bruno_1_30_ochlockonee-bruno complex, frequently flooded_c5bc_0",383405,12830,332827,183171,30,"MS"
19994485,332827,12830,"ms071_rosebloom_0_3_ochlockonee-bruno complex, frequently flooded_c5bc_0",1345993,12830,332827,183171,3,"MS"
19994486,332827,12830,"ms071_ochlockonee_1_55_ochlockonee-bruno complex, frequently flooded_c5bc_0",383404,12830,332827,183171,55,"MS"
19994605,332828,12830,"ms071_rosebloom_0_3_wilcox-tippah association, hilly_c5bd_0",1468730,12830,332828,183172,3,"MS"
19994607,332828,12830,"ms071_tippah_1_30_wilcox-tippah association, hilly_c5bd_0",383409,12830,332828,183172,30,"MS"
19994606,332828,12830,"ms071_wilcox_1_50_wilcox-tippah association, hilly_c5bd_0",383408,12830,332828,183172,50,"MS"
19994251,332831,12830,"ms071_maben_1_95_maben fine sandy loam, 12 to 25 percent slopes_c5bh_0",383412,12830,332831,183173,95,"MS"
19994250,332831,12830,"ms071_rosebloom_0_5_maben fine sandy loam, 12 to 25 percent slopes_c5bh_0",1468734,12830,332831,183173,5,"MS"
19994598,332833,12830,"ms071_tippah_1_100_tippah silt loam, 2 to 5 percent slopes, eroded_c5bk_0",383361,12830,332833,183152,100,"MS"
19994477,332834,12830,"ms071_rosebloom_0_5_tippah silt loam, 5 to 8 percent slopes, eroded_c5bl_0",1468720,12830,332834,183153,5,"MS"
19994476,332834,12830,"ms071_tippah_1_95_tippah silt loam, 5 to 8 percent slopes, eroded_c5bl_0",383362,12830,332834,183153,95,"MS"
19994600,332835,12830,"ms071_rosebloom_0_5_tippah silt loam, 8 to 12 percent slopes, eroded_c5bm_0",1468721,12830,332835,183154,5,"MS"
19994599,332835,12830,"ms071_tippah_1_95_tippah silt loam, 8 to 12 percent slopes, eroded_c5bm_0",383363,12830,332835,183154,95,"MS"
19994610,332836,12830,"ms071_unnamed hydric soils (134de)_0_3_calloway silt loam, 0 to 1 percent slopes_c5bn_0",1448508,12830,332836,496328,3,"MS"
19994611,332836,12830,"ms071_calloway_1_90_calloway silt loam, 0 to 1 percent slopes_c5bn_0",1448507,12830,332836,496328,90,"MS"
19994601,332837,12830,"ms071_grenada_1_100_grenada silt loam, 1 to 3 percent slopes_c5bp_0",383367,12830,332837,183156,100,"MS"
19994242,332838,12830,"ms071_smithdale_1_50_smithdale-udorthents complex, gullied_c5bq_0",383368,12830,332838,183157,50,"MS"
19994243,332838,12830,"ms071_udorthents_1_30_smithdale-udorthents complex, gullied_c5bq_severely eroded",383369,12830,332838,183157,30,"MS"
19994254,332840,12830,"ms071_rosebloom_0_3_smithdale-udorthents association, gullied_c5bs_0",1468732,12830,332840,183176,3,"MS"
19994252,332840,12830,"ms071_udorthents_1_30_smithdale-udorthents association, gullied_c5bs_severely eroded",383421,12830,332840,183176,30,"MS"
19994253,332840,12830,"ms071_smithdale_1_50_smithdale-udorthents association, gullied_c5bs_0",383420,12830,332840,183176,50,"MS"
19994244,332841,12830,"ms071_smithdale_1_95_smithdale sandy loam, 15 to 35 percent slopes, eroded_c5bt_0",383370,12830,332841,183158,95,"MS"
19994245,332841,12830,"ms071_rosebloom_0_5_smithdale sandy loam, 15 to 35 percent slopes, eroded_c5bt_0",1468722,12830,332841,183158,5,"MS"
19994246,332842,12830,"ms071_rosebloom_0_5_wilcox silt loam, 12 to 25 percent slopes, eroded_c5bv_0",1468723,12830,332842,183159,5,"MS"
19994247,332842,12830,"ms071_wilcox_1_95_wilcox silt loam, 12 to 25 percent slopes, eroded_c5bv_0",383371,12830,332842,183159,95,"MS"
19994249,332843,12830,"ms071_rosebloom_0_5_ochlockonee sandy loam, occasionally flooded_c5bw_0",1468724,12830,332843,183160,5,"MS"
19994248,332843,12830,"ms071_ochlockonee_1_95_ochlockonee sandy loam, occasionally flooded_c5bw_0",383372,12830,332843,183160,95,"MS"
19994609,332844,12830,"ms071_pits_1_95_pits_c5bx_0",383424,12830,332844,183177,95,"MS"
19994608,332844,12830,"ms071_unnamed hydric soils (134de)_0_5_pits_c5bx_0",1481339,12830,332844,183177,5,"MS"
19994487,332845,12830,"ms071_water_1_100_water_c5by_0",383425,12830,332845,183178,100,"MS"
19994256,332814,12830,"ms071_cascilla_1_93_cascilla silt loam, 0 to 2 percent slopes, occasionally flooded_2vxx7_0",2372469,12830,2649391,746387,93,"MS"
19994257,332814,12830,"ms071_arkabutla_0_7_cascilla silt loam, 0 to 2 percent slopes, occasionally flooded_2vxx7_0",2372470,12830,2649391,746387,7,"MS"
19994612,332822,12830,"ms071_lexington_1_94_lexington silt loam, 2 to 5 percent slopes, moderately eroded_2vxxf_0",2372480,12830,2649397,746391,94,"MS"
19994613,332822,12830,"ms071_providence_0_6_lexington silt loam, 2 to 5 percent slopes, moderately eroded_2vxxf_0",2372481,12830,2649397,746391,6,"MS"
19993960,332839,12830,"ms071_smithdale_1_45_smithdale-toinette association, 12 to 40 percent slopes_2vxy3_0",2372558,12830,2649418,746412,45,"MS"
19993963,332839,12830,"ms071_toinette_1_40_smithdale-toinette association, 12 to 40 percent slopes_2vxy3_0",2372561,12830,2649418,746412,40,"MS"
19993961,332839,12830,"ms071_providence_0_6_smithdale-toinette association, 12 to 40 percent slopes_2vxy3_0",2372559,12830,2649418,746412,6,"MS"
19993964,332839,12830,"ms071_ochlockonee_0_2_smithdale-toinette association, 12 to 40 percent slopes_2vxy3_0",2372563,12830,2649418,746412,2,"MS"
19993962,332839,12830,"ms071_lexington_0_7_smithdale-toinette association, 12 to 40 percent slopes_2vxy3_0",2372560,12830,2649418,746412,7,"MS"
19994265,332809,12830,"ms071_chenneby_1_90_chenneby silt loam, 0 to 2 percent slopes, occasionally flooded_2w6fh_0",2397637,12830,2657583,755575,90,"MS"
19994264,332809,12830,"ms071_rosebloom_0_3_chenneby silt loam, 0 to 2 percent slopes, occasionally flooded_2w6fh_0",2397638,12830,2657583,755575,3,"MS"
19994266,332809,12830,"ms071_cascilla_0_7_chenneby silt loam, 0 to 2 percent slopes, occasionally flooded_2w6fh_0",2397640,12830,2657583,755575,7,"MS"
19994318,332829,12830,"ms071_byram_0_1_loring silt loam, 2 to 5 percent slopes, moderately eroded, central_2x0tr_0",2483259,12830,2681988,784030,1,"MS"
19994315,332829,12830,"ms071_grenada_0_1_loring silt loam, 2 to 5 percent slopes, moderately eroded, central_2x0tr_0",2483258,12830,2681988,784030,1,"MS"
19994316,332829,12830,"ms071_loring_1_90_loring silt loam, 2 to 5 percent slopes, moderately eroded, central_2x0tr_0",2483255,12830,2681988,784030,90,"MS"
19994317,332829,12830,"ms071_memphis_0_3_loring silt loam, 2 to 5 percent slopes, moderately eroded, central_2x0tr_0",2483257,12830,2681988,784030,3,"MS"
19994314,332829,12830,"ms071_providence_0_5_loring silt loam, 2 to 5 percent slopes, moderately eroded, central_2x0tr_0",2483256,12830,2681988,784030,5,"MS"
19994323,332830,12830,"ms071_providence_0_2_loring silt loam, 5 to 8 percent slopes, moderately eroded, central_2x0ts_0",2483263,12830,2681989,784031,2,"MS"
19994324,332830,12830,"ms071_smithdale_0_1_loring silt loam, 5 to 8 percent slopes, moderately eroded, central_2x0ts_0",2483268,12830,2681989,784031,1,"MS"
